stock_xfer_date,stock_qty
2023-12-22,37
2023-11-10,3
2023-08-14,79
2023-09-08,37
2023-08-03,30
2023-09-07,82
2023-12-13,87
2023-08-07,12
2023-08-17,2
2023-10-15,51
2023-08-26,46
2023-09-26,66
2023-11-29,7
2023-08-07,48
2023-09-13,80
2023-10-06,83
2023-11-25,97
2023-09-14,5
2023-12-27,93
2023-10-23,45
2023-12-28,17
2023-09-24,66
2023-08-09,14
2023-12-13,15
2023-08-26,44
2023-09-13,89
2023-08-12,31
2023-08-19,80
2023-10-11,51
2023-08-26,86
2023-08-14,97
2023-11-14,3
2023-09-14,50
2023-09-09,69
2023-12-30,28
2023-08-29,61
2023-08-01,28
2023-09-21,21
2023-09-18,71
2023-12-13,63
2023-12-16,6
2023-12-23,14
2023-09-20,33
2023-12-07,53
2023-12-13,55
2023-09-16,42
2023-08-15,86
2023-11-05,19
2023-08-29,95
2023-11-25,88
2023-12-08,85
2023-08-12,34
2023-09-09,70
2023-10-05,16
2023-11-10,49
2023-09-20,85
2023-12-08,38
2023-09-04,50
2023-10-09,86
2023-10-23,15
2023-08-11,100
2023-09-03,80
2023-10-09,85
2023-10-28,4
2023-09-01,74
2023-09-19,49
2023-09-23,45
2023-11-22,79
2023-10-25,45
2023-12-19,20
2023-10-07,12
2023-12-05,72
2023-12-27,94
2023-10-17,95
2023-08-06,57
2023-10-18,46
2023-08-26,18
2023-11-09,89
2023-08-19,35
2023-10-23,78
2023-08-08,88
2023-12-25,69
2023-08-04,29
2023-11-03,66
2023-10-27,39
2023-12-25,31
2023-08-07,66
2023-11-16,80
2023-10-06,24
2023-08-28,33
2023-11-16,73
2023-08-01,97
2023-12-15,94
2023-12-22,66
2023-09-26,16
2023-10-28,35
2023-11-20,76
2023-08-02,88
2023-12-16,74
2023-09-01,48
2023-11-11,98
2023-11-13,11
2023-11-09,70
2023-12-20,90
2023-12-21,85
2023-08-08,97
2023-12-14,19
2023-10-22,40
2023-12-07,7
2023-12-26,23
2023-08-31,45
2023-12-14,49
2023-08-24,16
2023-09-14,83
2023-07-31,51
2023-09-02,71
2023-10-20,57
2023-12-23,2
2023-10-02,47
2023-10-25,26
2023-09-16,45
2023-12-28,76
2023-12-07,59
2023-08-02,4
2023-11-29,20
2023-12-22,28
2023-09-05,35
2023-08-18,71
2023-12-31,25
2023-12-19,53
2023-11-05,23
2023-09-24,52
2023-10-11,38
2023-10-29,51
2023-08-02,52
2023-08-13,27
2023-11-09,15
2023-09-30,48
2023-08-30,37
2023-08-30,29
2023-11-02,55
2023-12-12,88
2023-09-04,27
2023-11-18,44
2023-12-16,24
2023-11-11,52
2023-09-30,78
2023-12-28,47
2023-12-15,80
2023-08-16,43
2023-08-06,30
2023-09-17,42
2023-12-13,96
2023-10-04,76
2023-11-01,98
2023-09-20,86
2023-08-21,71
2023-12-01,84
2023-12-20,66
2023-12-22,90
2023-11-14,93
2023-10-14,18
2023-11-13,89
2023-11-01,40
2023-11-11,82
2023-11-01,52
2023-09-26,24
2023-09-16,51
2023-12-31,53
2023-09-13,80
2023-12-27,24
2023-08-20,19
2023-12-22,13
2023-11-03,51
2023-08-03,95
2023-09-23,57
2023-10-18,22
2023-08-29,82
2023-11-21,84
2023-08-15,30
2023-12-10,74
2023-10-30,3
2023-11-22,65
2023-10-23,34
2023-09-23,15
2023-10-11,69
2023-11-13,94
2023-12-03,62
2023-12-10,74
2023-12-16,5
2023-09-26,78
2023-09-10,93
2023-08-18,63
2023-09-24,70
2023-09-30,36
2023-07-31,12
2023-08-29,53
2023-08-12,45
2023-08-24,44
2023-08-13,92
2023-08-29,47
2023-12-01,26
2023-08-30,78
2023-08-18,9
2023-10-14,90
2023-10-08,60
2023-12-18,82
2023-10-19,91
2023-09-01,21
2023-09-03,5
2023-09-20,33
2023-08-08,63
2023-09-01,58
2023-08-27,72
2023-11-22,16
2023-09-08,75
2023-09-08,6
2023-11-17,87
2023-10-23,97
2023-11-07,5
2023-11-09,97
2023-11-04,23
2023-12-14,19
2023-12-02,99
2023-08-17,44
2023-11-08,45
2023-07-31,80
2023-08-29,60
2023-11-16,88
2023-12-20,62
2023-11-21,51
2023-08-09,40
2023-11-05,77
2023-11-02,66
2023-08-13,39
2023-12-22,36
2023-07-30,19
2023-09-09,96
2023-11-15,58
2023-10-28,57
2023-12-05,39
2023-08-11,1
2023-09-24,49
2023-12-22,41
2023-12-22,29
2023-11-26,19
2023-08-28,88
2023-11-13,98
2023-12-02,78
2023-11-29,7
2023-12-10,94
2023-08-26,58
2023-09-17,53
2023-12-14,39
2023-10-23,6
2023-11-19,70
2023-08-15,73
2023-09-11,48
2023-12-18,12
2023-09-10,91
2023-10-13,40
2023-12-23,66
2023-08-30,83
2023-11-30,96
2023-09-21,16
2023-12-27,46
2023-08-12,70
2023-10-18,60
2023-08-15,84
2023-11-19,42
2023-09-23,19
2023-12-05,30
2023-09-25,100
2023-09-27,31
2023-10-14,6
2023-09-08,78
2023-12-02,26
2023-08-01,51
2023-10-20,47
2023-11-02,75
2023-09-26,38
2023-08-29,12
2023-07-31,31
2023-10-10,17
2023-11-04,94
2023-08-28,7
2023-08-29,55
2023-11-21,2
2023-09-22,76
2023-08-01,93
2023-11-09,4
2023-09-30,82
2023-12-27,67
2023-12-26,100
2023-09-16,56
2023-12-31,37
2023-08-23,58
2023-10-30,75
2023-11-14,38
2023-12-06,33
2023-08-22,65
2023-08-01,18
2023-09-26,44
2023-09-26,47
2023-10-09,76
2023-10-01,54
2023-12-18,80
2023-08-08,88
2023-11-01,78
2023-08-02,93
2023-08-15,13
2023-11-16,84
2023-12-13,13
2023-12-30,45
2023-09-22,67
2023-09-28,65
2023-09-11,14
2023-09-21,18
2023-09-27,59
2023-08-14,92
2023-08-23,99
2023-07-30,20
2023-10-24,27
2023-10-07,83
2023-12-22,54
2023-11-05,35
2023-09-25,56
2023-12-03,6
2023-10-31,60
2023-12-03,10
2023-11-20,11
2023-09-13,27
2023-09-25,28
2023-09-09,45
2023-08-16,87
2023-12-21,38
2023-08-15,38
2023-12-27,13
2023-12-02,52
2023-12-03,39
2023-11-02,31
2023-11-17,13
2023-10-11,6
2023-11-23,14
2023-12-08,20
2023-12-23,70
2023-12-12,35
2023-11-25,65
2023-09-24,97
2023-12-30,54
2023-09-06,57
2023-09-12,49
2023-10-03,25
2023-12-05,30
2023-09-08,16
2023-12-05,91
2023-08-31,49
2023-11-02,97
2023-08-05,50
2023-11-24,53
2023-08-02,28
2023-08-08,9
2023-12-17,49
2023-12-27,47
2023-11-21,62
2023-09-14,44
2023-08-15,4
2023-09-15,41
2023-09-08,52
2023-11-09,30
2023-12-20,71
2023-10-19,59
2023-08-24,72
2023-10-25,51
2023-09-19,33
2023-08-22,97
2023-09-13,35
2023-08-20,8
2023-09-02,58
2023-11-21,26
2023-11-06,30
2023-12-03,23
2023-10-26,86
2023-11-14,79
2023-12-13,30
2023-09-02,83
2023-11-15,33
2023-08-03,19
2023-08-20,87
2023-08-23,48
2023-10-11,66
2023-09-28,23
2023-09-05,77
2023-10-20,22
2023-11-27,33
2023-08-20,4
2023-12-26,39
2023-12-24,23
2023-10-12,51
2023-10-21,78
2023-08-24,48
2023-08-20,57
2023-08-15,83
2023-12-29,36
2023-09-03,98
2023-11-09,36
2023-08-09,99
2023-09-04,37
2023-11-30,32
2023-10-21,62
2023-09-26,69
2023-10-09,69
2023-11-22,71
2023-11-18,80
2023-08-26,53
2023-10-17,91
2023-12-31,80
2023-08-24,16
2023-11-08,5
2023-08-13,99
2023-08-19,22
2023-09-18,83
2023-10-26,2
2023-11-17,55
2023-10-03,82
2023-10-22,52
2023-10-04,69
2023-08-01,4
2023-10-05,43
2023-10-30,85
2023-12-19,6
2023-08-31,66
2023-09-18,42
2023-08-18,7
2023-12-02,92
2023-11-30,58
2023-08-01,90
2023-12-16,85
2023-09-09,54
2023-11-30,28
2023-09-07,7
2023-12-06,4
2023-08-23,92
2023-09-15,28
2023-10-19,69
2023-11-07,25
2023-09-09,87
2023-09-04,17
2023-12-28,65
2023-11-03,24
2023-10-29,18
2023-12-16,79
2023-11-13,26
2023-10-25,26
2023-09-14,43
2023-09-24,30
2023-08-04,18
2023-09-24,68
2023-11-11,88
2023-09-15,69
2023-12-16,31
2023-10-31,42
2023-11-06,56
2023-11-14,4
2023-12-21,20
2023-08-29,94
2023-09-24,13
2023-12-11,84
2023-11-30,39
2023-07-30,88
2023-10-07,14
2023-12-13,100
2023-08-15,58
2023-09-03,29
2023-09-02,75
2023-12-13,41
2023-08-15,95
2023-11-12,96
2023-08-22,13
2023-12-17,42
2023-11-21,47
2023-10-25,70
2023-11-24,53
2023-08-29,86
2023-12-18,91
2023-09-06,82
2023-12-15,74
2023-11-23,74
2023-11-22,40
2023-08-07,11
2023-09-28,98
2023-08-22,10
2023-12-05,38
2023-09-09,96
2023-09-24,100
2023-12-19,91
2023-08-07,54
2023-12-04,43
2023-08-03,63
2023-11-29,91
2023-10-13,56
2023-10-08,66
2023-09-18,83
2023-09-12,49
2023-09-28,76
2023-12-31,53
2023-08-19,33
2023-12-13,26
2023-09-26,19
2023-10-08,58
2023-08-05,15
2023-09-05,58
2023-11-10,25
2023-11-08,40
2023-10-13,58
2023-09-13,65
2023-09-09,71
2023-11-07,31
2023-08-12,11
2023-09-06,6
2023-12-12,76
2023-09-10,45
2023-09-29,46
2023-11-26,46
2023-12-23,53
2023-09-05,70
2023-10-31,7
2023-08-21,15
2023-10-28,50
2023-12-03,35
2023-08-20,48
2023-11-16,41
2023-12-01,29
2023-08-21,41
2023-08-10,13
2023-11-10,59
2023-12-12,33
2023-09-21,30
2023-11-03,91
2023-10-20,60
2023-09-08,61
2023-12-19,77
2023-11-08,48
2023-08-27,42
2023-09-14,16
2023-08-16,82
2023-09-28,41
2023-09-15,68
2023-09-29,93
2023-09-09,24
2023-11-18,55
2023-12-23,15
2023-12-24,100
2023-11-14,78
2023-09-26,41
2023-08-11,84
2023-09-03,15
2023-12-23,16
2023-09-21,23
2023-09-20,46
2023-10-30,6
2023-11-22,15
2023-08-18,29
2023-11-24,54
2023-12-26,96
2023-12-17,13
2023-09-20,48
2023-12-14,41
2023-11-14,67
2023-10-10,64
2023-12-26,83
2023-12-26,52
2023-11-20,58
2023-08-03,90
2023-08-02,25
2023-10-17,93
2023-08-20,95
2023-08-02,4
2023-12-12,43
2023-10-21,4
2023-11-18,7
2023-08-10,8
2023-11-26,53
2023-08-20,97
2023-08-17,44
2023-08-24,53
2023-12-06,96
2023-08-19,78
2023-10-17,89
2023-12-31,47
2023-10-05,34
2023-12-31,91
2023-10-02,63
2023-10-13,30
2023-11-15,99
2023-12-04,78
2023-08-19,83
2023-09-13,4
2023-08-10,70
2023-10-30,11
2023-11-23,3
2023-10-29,77
2023-08-06,7
2023-08-29,49
2023-10-16,82
2023-12-08,20
2023-11-22,31
2023-08-08,73
2023-08-31,53
2023-12-09,28
2023-10-10,48
2023-10-19,25
2023-09-04,1
2023-12-29,34
2023-11-17,76
2023-09-03,92
2023-10-13,78
2023-11-25,20
2023-12-07,46
2023-09-05,22
2023-10-27,7
2023-12-03,82
2023-10-24,82
2023-09-25,49
2023-08-24,91
2023-10-20,6
2023-10-19,84
2023-10-27,93
2023-08-09,36
2023-10-23,95
2023-12-15,12
2023-12-10,27
2023-11-25,41
2023-09-15,6
2023-08-08,94
2023-10-23,38
2023-09-27,11
2023-08-05,52
2023-12-02,3
2023-11-20,65
2023-12-20,65
2023-12-01,44
2023-12-04,29
2023-12-16,82
2023-10-27,49
2023-10-29,44
2023-10-04,42
2023-09-23,59
2023-12-02,86
2023-08-16,64
2023-09-14,31
2023-08-23,94
2023-10-21,24
2023-08-21,100
2023-09-16,68
2023-08-18,72
2023-08-12,79
2023-08-17,17
2023-10-31,20
2023-07-31,17
2023-08-27,95
2023-12-12,77
2023-12-10,94
2023-08-12,50
2023-11-01,60
2023-08-07,4
2023-08-27,73
2023-12-22,38
2023-12-30,23
2023-10-02,50
2023-12-14,9
2023-08-02,42
2023-08-04,27
2023-08-05,22
2023-10-03,14
2023-08-11,12
2023-08-05,55
2023-10-27,3
2023-08-08,2
2023-08-28,66
2023-11-12,97
2023-10-26,77
2023-12-16,54
2023-12-25,82
2023-10-23,54
2023-11-30,58
2023-09-10,71
2023-09-27,9
2023-11-02,17
2023-09-25,96
2023-09-22,58
2023-09-24,73
2023-11-24,3
2023-10-22,83
2023-09-18,87
2023-08-23,59
2023-11-29,44
2023-11-20,5
2023-12-15,18
2023-12-26,56
2023-09-15,36
2023-10-07,37
2023-09-17,49
2023-10-14,8
2023-11-19,55
2023-12-07,32
2023-08-28,1
2023-12-27,10
2023-08-20,2
2023-08-24,74
2023-09-21,56
2023-10-21,9
2023-11-05,16
2023-10-21,75
2023-12-06,25
2023-12-15,3
2023-11-28,86
2023-12-27,60
2023-08-13,8
2023-11-20,49
2023-08-09,12
2023-10-30,23
2023-11-04,2
2023-12-18,45
2023-12-28,88
2023-09-24,94
2023-10-22,7
2023-09-16,63
2023-11-01,74
2023-10-11,46
2023-12-26,22
2023-12-04,72
2023-11-01,92
2023-10-17,85
2023-11-16,56
2023-10-09,94
2023-09-30,98
2023-12-10,82
2023-12-07,16
2023-11-26,35
2023-08-20,23
2023-08-03,65
2023-09-14,95
2023-12-11,100
2023-11-24,16
2023-08-13,31
2023-09-16,42
2023-08-16,59
2023-10-04,13
2023-11-04,49
2023-12-21,62
2023-10-16,100
2023-08-20,87
2023-10-02,67
2023-11-02,25
2023-09-06,24
2023-09-17,27
2023-08-20,12
2023-09-25,91
2023-09-19,66
2023-12-15,87
2023-09-04,16
2023-11-23,34
2023-12-23,8
2023-12-15,1
2023-09-04,21
2023-09-04,50
2023-09-10,97
2023-09-01,69
2023-10-25,84
2023-09-23,70
2023-08-30,97
2023-09-11,54
2023-10-06,94
2023-12-11,57
2023-12-15,38
2023-09-11,53
2023-12-15,19
2023-12-22,42
2023-09-23,92
2023-08-26,61
2023-10-01,15
2023-11-17,52
2023-10-27,9
2023-09-05,24
2023-08-15,77
2023-10-04,36
2023-08-28,30
2023-11-08,99
2023-11-08,95
2023-12-31,73
2023-08-27,98
2023-08-09,96
2023-09-12,77
2023-11-23,18
2023-10-23,16
2023-09-28,14
2023-09-13,8
2023-10-01,77
2023-10-30,38
2023-12-15,15
2023-11-01,66
2023-09-30,11
2023-09-17,35
2023-09-03,92
2023-09-25,3
2023-12-01,77
2023-12-26,54
2023-11-27,64
2023-10-10,67
2023-09-20,34
2023-10-23,56
2023-09-14,68
2023-08-24,44
2023-09-23,46
2023-09-11,85
2023-10-02,37
2023-11-01,21
2023-10-18,60
2023-09-22,40
2023-10-30,52
2023-11-01,26
2023-12-20,55
2023-12-05,20
2023-12-27,70
2023-11-27,95
2023-10-31,10
2023-10-24,84
2023-10-20,84
2023-12-23,1
2023-08-20,85
2023-08-02,10
2023-12-05,13
2023-11-29,39
2023-10-20,88
2023-10-29,65
2023-08-12,80
2023-12-20,60
2023-11-21,27
2023-11-07,81
2023-07-31,73
2023-11-01,57
2023-08-06,50
2023-09-12,32
2023-09-28,96
2023-10-13,66
2023-08-05,68
2023-08-19,80
2023-11-06,78
2023-08-21,73
2023-10-26,50
2023-09-27,97
2023-10-11,74
2023-10-19,23
2023-09-26,45
2023-11-12,40
2023-11-22,34
2023-11-28,82
2023-11-22,11
2023-10-28,65
2023-10-09,94
2023-09-04,91
2023-10-16,8
2023-10-07,11
2023-11-11,33
2023-10-01,13
2023-08-22,98
2023-08-21,36
2023-10-07,59
2023-10-04,43
2023-09-02,82
2023-09-17,24
2023-09-12,69
2023-09-01,10
2023-10-22,50
2023-12-22,54
2023-08-12,67
2023-09-19,98
2023-10-18,46
2023-08-05,73
2023-10-08,71
2023-09-05,79
2023-08-18,91
2023-10-30,82
2023-12-20,96
2023-08-15,56
2023-12-06,53
2023-11-23,34
2023-09-16,47
2023-09-10,57
2023-09-11,84
2023-08-21,77
2023-10-16,83
2023-11-10,54
2023-12-18,75
2023-10-30,62
2023-12-31,50
2023-09-12,6
2023-10-15,30
2023-11-20,78
2023-11-06,6
2023-12-03,10
2023-09-29,43
2023-11-21,5
2023-08-15,22
2023-12-20,69
2023-10-21,70
2023-09-21,1
2023-08-04,83
2023-12-26,73
2023-11-11,75
2023-08-31,93
2023-10-23,94
2023-11-24,38
2023-08-19,39
2023-10-26,47
2023-12-29,63
2023-08-22,52
2023-08-27,56
2023-08-31,53
2023-08-23,62
2023-12-01,15
2023-10-19,48
2023-10-28,93
2023-09-02,29
2023-09-18,12
2023-09-26,86
2023-10-26,99
2023-10-11,42
2023-11-06,54
2023-10-26,48
2023-09-02,60
2023-10-23,54
2023-12-17,32
2023-12-03,73
2023-11-20,20
2023-12-26,10
2023-09-30,84
2023-11-20,47
2023-10-17,89
2023-08-09,23
2023-08-10,54
2023-08-02,65
2023-12-23,27
2023-10-02,74
2023-11-27,6
2023-08-12,14
2023-11-29,67
2023-10-16,70
2023-11-27,90
2023-09-15,63
2023-08-12,88
2023-10-31,27
2023-11-29,59
2023-11-20,26
2023-11-05,67
2023-10-29,15
2023-09-23,55
2023-09-09,99
2023-09-07,32
2023-12-22,25
2023-12-16,1
2023-12-24,70
2023-11-28,31
2023-07-31,44
2023-09-07,68
2023-11-29,4
2023-11-10,66
2023-09-24,68
2023-09-17,25
2023-09-26,15
2023-09-17,70
2023-09-03,29
2023-09-03,57
2023-11-27,64
2023-09-07,21
2023-10-17,85
2023-09-13,17
2023-08-11,59
2023-10-25,98
2023-11-21,99
2023-09-29,69
2023-08-30,20
2023-10-12,98
2023-12-13,71
2023-09-21,26
2023-09-04,35
2023-11-24,92
2023-09-29,52
2023-10-24,10
2023-10-13,19
2023-09-28,98
2023-10-19,95
2023-10-12,1
2023-09-18,89
2023-08-11,75
2023-11-30,44
2023-09-23,20
2023-08-30,85
2023-12-31,24
2023-10-05,88
2023-08-06,72
2023-10-16,33
2023-10-27,88
2023-10-21,51
2023-08-09,87
2023-10-10,54
2023-08-03,37
2023-09-11,20
2023-09-14,54
2023-12-25,31
2023-08-27,46
2023-10-15,33
2023-11-17,3
2023-09-22,22
2023-11-01,81
2023-12-30,63
2023-08-16,28
2023-12-18,47
2023-10-06,48
2023-10-20,68
2023-11-17,89
2023-08-24,36
2023-11-07,6
2023-08-29,31
2023-12-13,48
2023-08-24,33
2023-11-21,94
2023-11-04,36
2023-11-15,95
2023-10-19,76
2023-09-13,2
2023-11-30,97
2023-10-04,57
2023-09-20,46
2023-09-27,62
2023-09-08,41
2023-12-21,9
2023-08-14,35
2023-11-09,77
2023-12-29,78
2023-09-13,84
2023-08-01,76
2023-11-13,56
2023-12-21,28
2023-08-03,60
2023-09-21,94
2023-08-25,67
2023-12-23,15
2023-12-31,97
2023-11-06,16
2023-08-04,41
2023-10-13,66
2023-10-05,22
2023-09-13,76
2023-12-18,14
2023-09-21,73
2023-10-15,67
2023-12-14,16
2023-10-08,71
2023-09-28,48
2023-10-15,40
2023-10-06,37
2023-12-31,70
2023-12-30,81
2023-10-08,78
2023-08-15,55
2023-11-23,64
2023-09-05,25
2023-11-22,72
2023-10-26,68
2023-12-22,66
2023-09-23,87
2023-11-22,35
2023-10-23,45
2023-11-26,94
2023-11-29,19
2023-08-23,60
2023-08-05,92
2023-11-12,29
2023-12-15,75
2023-08-08,39
2023-08-19,3
2023-08-24,57
2023-09-17,4
2023-12-15,67
2023-10-08,85
2023-11-02,28
2023-08-31,42
2023-08-06,40
2023-09-27,42
2023-08-18,79
2023-12-01,44
2023-10-20,14
2023-10-02,64
2023-11-14,58
2023-08-05,40
2023-10-01,87
2023-10-22,85
2023-11-05,64
2023-12-19,40
2023-12-16,52
2023-12-30,41
2023-09-22,33
2023-10-02,18
2023-12-31,11
2023-10-11,32
2023-11-26,40
2023-09-07,36
2023-08-20,13
2023-12-25,60
2023-12-09,48
2023-11-02,6
2023-11-13,68
2023-08-01,9
2023-08-04,40
2023-12-16,70
2023-11-26,100
2023-09-05,74
2023-10-31,40
2023-10-10,43
2023-12-25,80
2023-10-11,48
2023-12-29,33
2023-09-11,2
2023-09-29,82
2023-08-22,84
2023-12-28,61
2023-11-03,90
2023-09-22,99
2023-11-01,87
2023-10-05,6
2023-12-12,94
2023-11-30,51
2023-12-17,79
2023-08-15,24
2023-10-11,34
2023-09-03,73
2023-12-25,6
2023-08-12,41
2023-12-21,80
2023-08-07,68
2023-08-09,52
2023-08-05,41
2023-12-14,1
2023-10-27,78
2023-09-06,94
2023-08-19,52
2023-11-09,21
2023-09-05,25
2023-11-06,25
2023-12-30,33
2023-11-28,26
2023-11-19,3
2023-11-10,13
2023-12-30,81
2023-09-11,20
2023-08-19,97
2023-11-30,69
2023-09-22,39
2023-11-11,40
2023-12-23,85
2023-09-01,94
2023-10-06,44
2023-12-09,72
2023-11-02,43
2023-11-12,89
2023-11-09,14
2023-11-30,93
2023-12-26,20
2023-10-06,62
2023-12-29,53
2023-10-07,30
2023-12-10,96
2023-10-20,15
2023-12-13,54
2023-12-28,31
2023-11-10,78
2023-09-16,93
2023-08-24,37
2023-12-05,31
2023-09-25,3
2023-12-30,17
2023-11-08,62
2023-11-03,66
2023-09-27,73
2023-11-26,53
2023-08-30,58
2023-11-26,27
2023-09-16,96
2023-08-10,53
2023-10-05,80
2023-10-10,4
2023-12-14,80
2023-12-23,34
2023-09-12,31
2023-12-10,20
2023-08-26,2
2023-12-07,47
2023-07-30,37
2023-10-07,38
2023-12-10,33
2023-07-30,32
2023-08-11,86
2023-09-28,11
2023-12-25,13
2023-10-22,60
2023-09-14,29
2023-09-25,10
2023-09-20,40
2023-10-29,67
2023-09-06,80
2023-07-30,66
2023-10-05,18
2023-10-14,28
2023-12-24,62
2023-08-03,25
2023-08-19,38
2023-10-31,13
2023-11-01,18
2023-12-25,48
2023-09-28,51
2023-10-03,15
2023-10-07,43
2023-11-06,16
2023-10-29,59
2023-10-17,12
2023-12-08,24
2023-11-03,3
2023-10-30,4
2023-08-11,94
2023-12-19,94
2023-09-21,16
2023-11-12,14
2023-12-16,10
2023-08-13,88
2023-11-21,86
2023-09-10,48
2023-09-12,85
2023-08-09,65
2023-12-13,18
2023-09-26,26
2023-11-16,21
2023-09-06,79
2023-11-15,98
2023-11-29,65
2023-07-30,96
2023-09-11,69
2023-11-14,82
2023-11-15,28
2023-10-19,4
2023-10-11,27
2023-08-21,47
2023-10-04,70
2023-11-15,60
2023-08-21,100
2023-10-12,87
2023-08-24,10
2023-12-14,2
2023-12-23,84
2023-12-01,45
2023-08-07,17
2023-09-15,70
2023-10-11,12
2023-08-24,100
2023-11-16,99
2023-12-22,63
2023-10-21,80
2023-08-28,20
2023-09-02,96
2023-12-14,14
2023-08-30,15
2023-10-05,79
2023-08-22,29
2023-10-08,50
2023-10-30,33
2023-12-31,73
2023-12-08,84
2023-09-18,77
2023-12-18,71
2023-08-22,23
2023-11-09,1
2023-10-01,100
2023-10-07,16
2023-11-08,93
2023-12-17,94
2023-10-19,64
2023-12-25,25
2023-10-13,8
2023-10-23,85
2023-09-02,25
2023-09-21,40
2023-08-07,59
2023-12-29,11
2023-09-11,78
2023-09-05,22
2023-12-29,78
2023-09-16,43
2023-08-01,88
2023-08-31,27
2023-08-28,54
2023-10-17,82
2023-10-06,80
2023-08-22,87
2023-08-31,81
2023-11-24,86
2023-12-08,83
2023-11-14,39
2023-10-31,17
2023-10-13,12
2023-12-16,78
2023-11-01,12
2023-07-30,84
2023-09-20,3
2023-08-17,40
2023-10-19,93
2023-11-04,61
2023-08-19,80
2023-08-03,32
2023-12-10,56
2023-08-28,96
2023-11-27,98
2023-11-05,65
2023-09-22,38
2023-12-30,56
2023-11-13,33
2023-12-30,27
2023-08-11,11
2023-10-06,28
2023-08-23,42
2023-09-07,2
2023-12-25,83
2023-11-12,76
2023-12-18,70
2023-07-31,52
2023-11-01,13
2023-08-11,17
2023-09-17,95
2023-08-23,2
2023-09-01,26
2023-08-29,51
2023-12-10,65
2023-12-02,84
2023-11-28,76
2023-08-11,2
2023-09-04,75
2023-09-06,84
2023-11-22,32
2023-08-23,55
2023-10-22,95
2023-09-19,53
2023-12-22,74
2023-10-10,31
2023-12-31,75
2023-10-07,14
2023-08-24,74
2023-08-04,84
2023-12-16,11
2023-12-22,63
2023-09-08,45
2023-11-12,48
2023-07-30,76
2023-10-09,4
2023-10-14,79
2023-12-06,100
2023-10-19,96
2023-12-22,21
2023-08-19,94
2023-09-23,98
2023-09-19,95
2023-10-06,33
2023-10-03,66
2023-12-17,59
2023-09-05,44
2023-10-02,5
2023-12-12,54
2023-12-12,46
2023-10-06,97
2023-11-25,52
2023-10-09,21
2023-12-22,84
2023-12-25,89
2023-10-15,62
2023-08-07,26
2023-11-19,2
2023-11-03,90
2023-11-09,93
2023-10-16,62
2023-12-16,32
2023-10-25,26
2023-09-25,29
2023-09-08,63
2023-09-09,65
2023-08-10,88
2023-09-03,66
2023-11-26,71
2023-08-20,85
2023-11-21,44
2023-12-19,73
2023-11-13,48
2023-10-01,85
2023-10-19,45
2023-08-29,93
2023-10-08,71
2023-12-06,89
2023-08-28,42
2023-09-17,11
2023-12-08,51
2023-10-10,88
2023-11-03,57
2023-11-30,69
2023-09-23,96
2023-08-15,61
2023-09-21,72
2023-11-29,43
2023-09-14,28
2023-08-27,95
2023-10-17,27
2023-10-03,77
2023-10-15,69
2023-10-07,31
2023-08-24,35
2023-12-13,2
2023-11-02,38
2023-09-05,64
2023-10-04,14
2023-09-11,40
2023-12-12,78
2023-10-03,92
2023-11-22,15
2023-11-08,24
2023-12-08,55
2023-09-29,59
2023-12-03,81
2023-12-22,36
2023-09-02,24
2023-11-10,95
2023-12-05,93
2023-09-16,86
2023-09-27,87
2023-11-22,49
2023-12-11,33
2023-08-02,44
2023-09-29,89
2023-11-04,99
2023-12-21,26
2023-10-30,80
2023-11-18,22
2023-11-10,16
2023-08-18,40
2023-08-11,73
2023-12-20,23
2023-12-29,24
2023-12-28,15
2023-12-03,95
2023-12-07,98
2023-10-12,40
2023-12-18,6
2023-12-04,86
2023-08-23,64
2023-10-27,22
2023-11-12,10
2023-09-17,50
2023-10-06,1
2023-08-16,3
2023-10-23,40
2023-10-19,17
2023-08-05,8
2023-10-14,36
2023-12-05,4
2023-08-13,98
2023-12-04,95
2023-11-30,98
2023-10-22,42
2023-12-05,22
2023-09-30,54
2023-12-07,14
2023-12-11,29
2023-11-06,28
2023-09-04,59
2023-11-28,72
2023-10-20,11
2023-12-23,3
2023-11-30,26
2023-09-30,11
2023-11-16,77
2023-11-30,44
2023-11-19,57
2023-10-30,38
2023-10-08,14
2023-08-03,70
2023-10-24,65
2023-09-12,12
2023-12-20,67
2023-10-26,96
2023-08-30,88
2023-10-07,68
2023-09-23,56
2023-08-23,92
2023-11-13,23
2023-09-28,87
2023-12-10,3
2023-12-06,1
2023-09-24,87
2023-08-03,77
2023-10-24,49
2023-12-12,81
2023-12-08,12
2023-09-22,59
2023-09-15,27
2023-09-16,80
2023-10-31,81
2023-08-31,75
2023-08-04,61
2023-10-28,47
2023-11-30,59
2023-11-26,55
2023-07-30,29
2023-12-27,89
2023-10-16,15
2023-12-12,10
2023-11-10,40
2023-11-30,98
2023-08-02,8
2023-12-03,65
2023-12-23,65
2023-10-26,5
2023-11-03,81
2023-09-21,48
2023-10-01,38
2023-11-19,40
2023-09-11,94
2023-12-11,29
2023-10-28,86
2023-08-04,65
2023-08-16,76
2023-08-24,76
2023-11-02,71
2023-10-20,53
2023-11-11,49
2023-10-27,81
2023-09-09,82
2023-09-22,64
2023-12-12,35
2023-08-27,26
2023-08-26,21
2023-12-27,97
2023-09-30,41
2023-08-05,39
2023-11-12,30
2023-09-22,32
2023-08-22,72
2023-08-08,7
