stock_xfer_date,stock_qty,product,prod_price,prod_dimensions
1/6/2023,86,Headphones,308.4,14x16x16 cm
3/7/2023,79,Headphones,256.22,5x10x11 cm
1/26/2023,19,Smartphone,40.06,19x8x5 cm
1/20/2023,68,Headphones,416.91,17x9x6 cm
3/11/2023,64,Laptop,64.82,6x10x7 cm
2/1/2023,36,Smartphone,220.71,19x19x12 cm
2/15/2023,50,Smartphone,397.98,7x15x17 cm
3/7/2023,25,Laptop,107.13,18x10x11 cm
2/28/2023,6,Laptop,67.64,12x12x17 cm
2/6/2023,90,Smartphone,250.61,14x19x5 cm
1/9/2023,45,Monitor,81.56,7x12x7 cm
3/3/2023,67,Headphones,354.51,10x10x15 cm
2/12/2023,98,Smartphone,81.3,14x18x18 cm
1/11/2023,30,Monitor,452.33,5x11x7 cm
3/11/2023,85,Laptop,131.39,16x18x6 cm
1/24/2023,59,Headphones,342.57,6x12x8 cm
2/27/2023,35,Laptop,399.38,8x8x19 cm
2/24/2023,49,Headphones,71.09,11x5x11 cm
1/19/2023,22,Monitor,377.79,18x13x13 cm
3/14/2023,57,Smartphone,202.51,13x11x13 cm
2/26/2023,34,Monitor,217.21,5x10x8 cm
1/6/2023,69,Laptop,119.13,13x16x5 cm
3/9/2023,18,Smartphone,367.76,18x6x5 cm
1/16/2023,97,Headphones,296.29,19x10x8 cm
2/20/2023,92,Laptop,26.92,15x5x10 cm
2/11/2023,24,Headphones,442.66,12x14x6 cm
1/13/2023,6,Laptop,13.67,11x12x16 cm
1/24/2023,13,Laptop,393.67,9x16x14 cm
2/9/2023,5,Headphones,40.4,8x19x16 cm
1/5/2023,27,Laptop,31.18,16x16x15 cm
2/27/2023,39,Headphones,343.92,6x14x17 cm
3/7/2023,72,Smartphone,289.32,16x14x19 cm
2/2/2023,85,Monitor,389.47,20x7x12 cm
1/5/2023,24,Laptop,414.06,14x6x5 cm
2/17/2023,7,Monitor,351.63,19x7x20 cm
2/11/2023,6,Monitor,215.37,8x11x14 cm
3/3/2023,84,Smartphone,38.38,10x16x11 cm
1/22/2023,30,Laptop,330.35,17x7x12 cm
1/12/2023,57,Monitor,356.05,5x13x16 cm
3/7/2023,42,Smartphone,21.39,16x17x9 cm
3/6/2023,71,Smartphone,72.92,20x8x15 cm
1/1/2023,42,Smartphone,277.79,8x5x18 cm
2/13/2023,39,Monitor,112.02,7x13x20 cm
3/3/2023,92,Smartphone,423.01,20x10x15 cm
1/8/2023,17,Monitor,277.18,9x18x7 cm
2/22/2023,6,Monitor,303.86,6x19x17 cm
1/10/2023,26,Smartphone,19.02,7x5x15 cm
2/6/2023,60,Headphones,34.31,9x14x19 cm
1/20/2023,62,Laptop,366.97,13x5x13 cm
1/16/2023,63,Smartphone,296.12,18x17x11 cm
2/11/2023,31,Smartphone,363.42,6x17x17 cm
2/9/2023,82,Smartphone,371.53,10x15x6 cm
1/29/2023,74,Smartphone,435.65,9x14x7 cm
1/25/2023,13,Smartphone,479.22,19x19x7 cm
3/12/2023,77,Smartphone,54.47,6x9x13 cm
2/4/2023,27,Monitor,483.25,15x9x9 cm
2/2/2023,30,Monitor,473.77,8x19x9 cm
2/20/2023,89,Smartphone,29.12,18x9x17 cm
2/26/2023,15,Smartphone,63.27,5x20x6 cm
1/6/2023,67,Smartphone,195.87,13x15x15 cm
2/12/2023,65,Laptop,210.63,15x10x7 cm
2/23/2023,69,Smartphone,61.98,20x12x11 cm
1/12/2023,16,Laptop,183.59,9x9x17 cm
3/7/2023,74,Laptop,337.28,20x7x20 cm
2/5/2023,96,Monitor,167.29,5x20x20 cm
2/14/2023,25,Headphones,413.78,16x13x17 cm
1/8/2023,19,Headphones,419.1,12x18x6 cm
1/1/2023,24,Headphones,221.1,12x13x16 cm
1/11/2023,84,Laptop,298.78,9x18x14 cm
1/1/2023,19,Monitor,284.6,20x13x16 cm
2/12/2023,27,Smartphone,374.13,6x19x5 cm
1/8/2023,68,Smartphone,158.21,19x13x8 cm
1/15/2023,56,Smartphone,139.95,8x9x19 cm
2/22/2023,51,Monitor,421.49,18x18x16 cm
3/14/2023,30,Laptop,364.59,19x20x19 cm
1/14/2023,25,Smartphone,281.05,9x18x19 cm
1/21/2023,43,Smartphone,56.9,15x11x11 cm
3/14/2023,68,Laptop,106.61,7x12x15 cm
1/28/2023,96,Headphones,285.51,13x14x9 cm
2/16/2023,26,Smartphone,242.6,16x6x10 cm
3/14/2023,17,Headphones,160.88,5x15x6 cm
2/10/2023,65,Laptop,386.8,11x9x15 cm
2/19/2023,1,Smartphone,166.67,14x9x6 cm
1/2/2023,10,Laptop,143.76,8x20x14 cm
2/7/2023,22,Monitor,236.64,16x11x14 cm
1/13/2023,54,Monitor,313.97,20x16x16 cm
2/21/2023,48,Laptop,218.84,18x17x13 cm
2/15/2023,81,Headphones,215.79,18x13x13 cm
1/29/2023,79,Monitor,398.25,10x11x20 cm
3/2/2023,67,Monitor,182.84,13x19x17 cm
3/6/2023,13,Headphones,203.75,10x14x11 cm
1/12/2023,11,Laptop,403.41,16x13x11 cm
3/12/2023,48,Smartphone,240.36,6x20x13 cm
2/20/2023,18,Headphones,496.42,15x18x6 cm
1/25/2023,5,Headphones,81.68,12x7x11 cm
2/12/2023,74,Headphones,78.74,7x20x5 cm
3/2/2023,92,Laptop,184.16,19x7x6 cm
1/19/2023,49,Laptop,181.9,17x15x11 cm
2/6/2023,39,Headphones,29.71,10x12x12 cm
1/5/2023,32,Laptop,19.84,10x7x13 cm
2/3/2023,57,Headphones,434.49,5x11x19 cm
1/13/2023,72,Headphones,151.46,12x8x13 cm
2/17/2023,12,Headphones,120.22,6x20x16 cm
1/21/2023,7,Smartphone,318.52,12x9x17 cm
2/19/2023,19,Headphones,183.54,13x6x20 cm
3/4/2023,66,Smartphone,253.61,5x16x13 cm
1/20/2023,94,Smartphone,308.96,17x15x11 cm
1/8/2023,74,Laptop,257.82,8x6x5 cm
3/8/2023,26,Headphones,96.07,14x17x13 cm
1/4/2023,46,Monitor,431.76,9x8x18 cm
2/19/2023,52,Monitor,244.18,16x10x6 cm
1/2/2023,54,Monitor,380.86,5x7x18 cm
2/15/2023,71,Laptop,407.76,10x13x12 cm
3/4/2023,25,Monitor,266.08,7x16x18 cm
2/8/2023,8,Smartphone,491.39,17x9x7 cm
2/5/2023,13,Smartphone,324.9,8x17x11 cm
1/8/2023,8,Laptop,374.17,14x15x13 cm
1/23/2023,62,Laptop,439.3,7x8x19 cm
2/4/2023,34,Laptop,219.57,12x6x5 cm
1/9/2023,83,Laptop,212.01,14x7x15 cm
3/13/2023,33,Monitor,374.24,15x20x20 cm
1/23/2023,94,Laptop,18.15,20x20x10 cm
2/19/2023,39,Laptop,442.44,20x15x16 cm
2/17/2023,94,Headphones,462.06,8x13x19 cm
2/14/2023,49,Monitor,208.68,8x20x14 cm
2/8/2023,39,Laptop,389.55,17x15x9 cm
1/7/2023,67,Smartphone,158.65,8x7x20 cm
3/10/2023,49,Smartphone,66.17,15x8x15 cm
2/6/2023,44,Laptop,497.13,17x20x11 cm
2/17/2023,4,Monitor,372.76,16x9x15 cm
1/3/2023,31,Headphones,40.83,5x5x17 cm
3/13/2023,83,Laptop,454.52,5x8x19 cm
1/20/2023,87,Laptop,105.08,15x10x20 cm
3/12/2023,68,Headphones,402.18,15x9x9 cm
1/17/2023,22,Headphones,124.57,13x18x5 cm
2/20/2023,61,Smartphone,73.64,13x11x6 cm
2/13/2023,73,Smartphone,355.08,18x20x17 cm
2/16/2023,1,Laptop,32.76,18x5x17 cm
2/13/2023,28,Monitor,20.17,8x18x5 cm
2/13/2023,79,Laptop,188.1,18x20x8 cm
3/10/2023,62,Smartphone,418.05,13x15x8 cm
1/18/2023,28,Smartphone,409.6,17x14x13 cm
1/30/2023,23,Smartphone,53.96,14x15x13 cm
2/19/2023,20,Headphones,196.9,7x5x6 cm
3/11/2023,4,Laptop,38.13,20x9x16 cm
2/11/2023,11,Laptop,91.28,17x15x17 cm
2/21/2023,69,Headphones,79.34,13x17x15 cm
3/14/2023,72,Laptop,302.04,8x17x14 cm
1/6/2023,64,Laptop,203.96,12x11x10 cm
1/2/2023,52,Laptop,387.54,8x15x10 cm
1/9/2023,22,Laptop,17.26,10x20x17 cm
2/28/2023,19,Headphones,78.49,14x7x7 cm
1/8/2023,98,Monitor,466.34,19x7x18 cm
2/17/2023,18,Headphones,415.14,17x19x9 cm
3/5/2023,31,Monitor,43.19,20x8x8 cm
3/1/2023,18,Laptop,367.28,9x14x13 cm
1/14/2023,97,Headphones,239.87,16x9x16 cm
3/13/2023,28,Laptop,292.46,12x13x15 cm
2/9/2023,85,Headphones,428.16,19x11x10 cm
1/21/2023,60,Headphones,463.48,12x18x7 cm
1/23/2023,33,Headphones,99.16,5x8x6 cm
2/14/2023,11,Monitor,426.65,6x20x19 cm
3/10/2023,70,Monitor,333.37,9x16x20 cm
1/8/2023,71,Headphones,233,5x10x15 cm
2/6/2023,99,Smartphone,214.86,12x15x8 cm
1/25/2023,97,Smartphone,91.06,20x19x13 cm
2/22/2023,7,Smartphone,474.19,7x14x8 cm
2/4/2023,66,Smartphone,309.94,10x8x12 cm
3/7/2023,19,Monitor,396.03,14x18x16 cm
2/28/2023,21,Monitor,207.28,8x18x5 cm
2/26/2023,4,Laptop,161.44,11x18x17 cm
2/1/2023,4,Smartphone,173,15x20x6 cm
3/6/2023,84,Smartphone,42.06,16x9x17 cm
3/5/2023,48,Monitor,265.28,13x18x8 cm
2/5/2023,60,Smartphone,106.58,6x6x19 cm
3/9/2023,67,Smartphone,424.37,17x14x19 cm
2/26/2023,62,Laptop,31.02,19x11x8 cm
1/13/2023,66,Monitor,154.37,9x19x11 cm
1/26/2023,56,Smartphone,117.14,17x5x17 cm
2/11/2023,10,Smartphone,400.5,16x11x12 cm
2/10/2023,21,Headphones,364.62,17x13x7 cm
1/15/2023,58,Smartphone,62.96,19x13x12 cm
2/15/2023,94,Laptop,329.89,9x17x7 cm
1/3/2023,66,Headphones,224.23,11x20x15 cm
3/12/2023,38,Headphones,415.4,11x10x6 cm
3/8/2023,3,Laptop,94.72,7x15x16 cm
2/12/2023,60,Headphones,362.43,17x14x17 cm
2/23/2023,49,Headphones,183.18,6x20x7 cm
3/2/2023,99,Smartphone,13.57,10x8x14 cm
1/25/2023,92,Laptop,36.34,5x9x16 cm
1/2/2023,8,Smartphone,470.45,20x11x16 cm
2/5/2023,62,Headphones,428.09,6x19x19 cm
3/2/2023,2,Laptop,180.9,16x15x7 cm
2/3/2023,21,Headphones,475.68,7x11x20 cm
2/4/2023,26,Monitor,439.17,11x20x19 cm
3/8/2023,75,Monitor,80.8,17x7x19 cm
1/22/2023,95,Headphones,174.9,12x19x8 cm
2/27/2023,75,Monitor,12.8,7x18x6 cm
2/7/2023,25,Laptop,145.17,14x11x12 cm
3/12/2023,14,Headphones,456,18x17x9 cm
2/22/2023,43,Laptop,165.76,8x19x5 cm
3/12/2023,1,Smartphone,229.8,12x10x15 cm
2/18/2023,79,Monitor,114.69,14x9x5 cm
2/19/2023,13,Headphones,488.63,13x9x8 cm
3/10/2023,89,Monitor,255.12,13x14x10 cm
2/24/2023,18,Headphones,71.08,19x14x15 cm
1/13/2023,63,Monitor,176.19,8x15x5 cm
1/29/2023,95,Headphones,52.28,20x19x15 cm
2/14/2023,61,Laptop,341.9,13x13x13 cm
2/22/2023,29,Headphones,327.64,7x20x16 cm
1/4/2023,38,Headphones,172.73,16x6x16 cm
2/10/2023,76,Laptop,401.92,15x9x14 cm
1/16/2023,72,Monitor,404.31,9x10x10 cm
3/6/2023,70,Monitor,428.91,10x8x8 cm
2/18/2023,99,Headphones,43.55,19x7x8 cm
3/3/2023,100,Smartphone,135.25,15x18x8 cm
2/5/2023,61,Smartphone,227.51,9x6x13 cm
1/29/2023,44,Laptop,268.57,5x19x18 cm
1/8/2023,23,Monitor,240.62,10x14x6 cm
2/15/2023,58,Headphones,327.8,18x18x15 cm
2/27/2023,47,Smartphone,285.13,10x17x18 cm
1/16/2023,47,Laptop,344.11,7x18x11 cm
2/14/2023,67,Headphones,97.98,19x16x19 cm
1/27/2023,63,Laptop,195.02,10x16x20 cm
2/18/2023,32,Headphones,375.49,11x18x20 cm
1/15/2023,93,Monitor,130.81,10x9x7 cm
1/31/2023,45,Monitor,375.33,12x20x5 cm
2/17/2023,90,Laptop,39.52,16x8x11 cm
2/8/2023,85,Headphones,115.35,7x17x17 cm
3/13/2023,84,Laptop,362.13,14x10x10 cm
1/23/2023,90,Laptop,411.5,16x8x17 cm
3/9/2023,48,Headphones,428.47,18x13x12 cm
1/25/2023,88,Laptop,239.34,8x15x9 cm
1/10/2023,27,Headphones,277.75,20x12x18 cm
1/28/2023,24,Smartphone,428.16,15x19x16 cm
1/10/2023,46,Laptop,241.57,14x13x6 cm
2/21/2023,72,Laptop,54.2,16x10x9 cm
1/1/2023,10,Smartphone,264.62,13x6x19 cm
2/28/2023,32,Headphones,278.88,15x14x13 cm
3/2/2023,72,Laptop,232.66,18x11x14 cm
1/18/2023,51,Smartphone,54.58,5x14x6 cm
2/15/2023,49,Headphones,10.41,17x18x14 cm
1/2/2023,75,Laptop,132.79,18x10x15 cm
2/28/2023,64,Headphones,119.91,16x17x16 cm
2/7/2023,2,Laptop,102.06,6x16x14 cm
2/22/2023,34,Smartphone,469.53,17x12x7 cm
2/19/2023,54,Monitor,302.07,17x20x9 cm
3/5/2023,57,Monitor,59.92,6x20x19 cm
1/5/2023,89,Monitor,151.31,20x9x13 cm
1/3/2023,46,Laptop,280.55,11x9x11 cm
3/10/2023,9,Headphones,130.95,14x14x20 cm
2/13/2023,45,Headphones,104.89,11x17x10 cm
3/6/2023,94,Laptop,317.04,13x17x8 cm
2/1/2023,59,Smartphone,419.32,20x12x8 cm
3/4/2023,93,Smartphone,255.83,17x19x12 cm
2/19/2023,70,Laptop,108.66,20x9x17 cm
2/16/2023,98,Headphones,376.79,11x5x8 cm
3/6/2023,75,Laptop,144.87,9x14x18 cm
1/5/2023,33,Monitor,131.76,11x18x10 cm
2/20/2023,51,Monitor,225.52,20x16x9 cm
1/20/2023,36,Headphones,193.49,7x8x6 cm
1/2/2023,71,Laptop,137.63,7x19x18 cm
2/17/2023,20,Laptop,196.13,13x8x9 cm
1/11/2023,98,Headphones,234.52,14x7x19 cm
2/18/2023,78,Headphones,160.18,6x14x20 cm
1/26/2023,40,Headphones,108.67,12x20x16 cm
1/28/2023,7,Smartphone,294.62,20x15x18 cm
1/23/2023,35,Headphones,162.45,12x12x20 cm
1/4/2023,37,Laptop,427.63,13x11x16 cm
2/22/2023,6,Smartphone,219.73,5x13x8 cm
1/28/2023,47,Laptop,307.48,8x16x10 cm
1/2/2023,15,Headphones,325.88,16x14x13 cm
2/18/2023,12,Monitor,342.66,15x11x5 cm
1/6/2023,23,Monitor,493.09,5x17x15 cm
3/11/2023,84,Monitor,491.73,5x20x19 cm
2/14/2023,50,Laptop,321.09,7x18x17 cm
2/13/2023,83,Monitor,443.15,13x7x11 cm
2/15/2023,29,Laptop,94.54,16x11x10 cm
1/3/2023,4,Laptop,257.96,14x5x14 cm
1/7/2023,1,Laptop,339.92,10x11x16 cm
3/14/2023,43,Monitor,491.52,10x17x14 cm
1/11/2023,59,Monitor,434.75,20x20x7 cm
3/11/2023,25,Smartphone,449.4,15x14x12 cm
1/29/2023,89,Laptop,365.22,9x11x19 cm
1/5/2023,88,Headphones,434.46,6x16x11 cm
3/3/2023,20,Headphones,317.12,7x13x5 cm
3/6/2023,64,Monitor,487.56,19x18x18 cm
2/9/2023,70,Monitor,495.73,15x5x12 cm
2/14/2023,28,Monitor,305.77,8x20x6 cm
3/2/2023,80,Monitor,262.33,5x18x16 cm
1/30/2023,17,Monitor,17.34,10x5x14 cm
2/16/2023,35,Laptop,42.7,14x20x16 cm
2/4/2023,37,Monitor,20.56,12x13x5 cm
1/28/2023,95,Monitor,136.27,19x5x16 cm
3/13/2023,61,Headphones,62.86,6x15x9 cm
1/14/2023,53,Monitor,223.81,19x17x7 cm
3/8/2023,54,Laptop,141.73,10x16x11 cm
3/11/2023,79,Monitor,90.3,5x20x13 cm
2/1/2023,16,Monitor,213.75,7x19x18 cm
2/2/2023,68,Headphones,260.29,16x14x17 cm
2/1/2023,21,Smartphone,465.55,17x15x16 cm
2/2/2023,6,Headphones,98.75,18x13x12 cm
3/12/2023,91,Headphones,430.89,15x17x15 cm
1/31/2023,55,Smartphone,252.77,19x15x6 cm
2/21/2023,43,Monitor,499.97,19x15x18 cm
2/4/2023,62,Laptop,124.34,17x11x16 cm
1/30/2023,42,Monitor,160.81,13x6x7 cm
3/7/2023,94,Smartphone,312.03,11x15x20 cm
3/13/2023,16,Headphones,364.78,19x15x13 cm
2/23/2023,75,Monitor,160.52,15x11x17 cm
3/11/2023,8,Smartphone,97.9,11x17x12 cm
1/26/2023,61,Laptop,181.95,16x5x12 cm
1/11/2023,52,Monitor,462.99,10x11x16 cm
1/7/2023,57,Smartphone,56.82,16x14x16 cm
1/3/2023,28,Headphones,400.68,16x15x20 cm
2/15/2023,85,Headphones,370.45,15x11x19 cm
1/14/2023,65,Smartphone,97.48,7x16x20 cm
2/16/2023,46,Laptop,162.56,5x9x16 cm
1/7/2023,53,Monitor,318.93,19x12x10 cm
1/1/2023,68,Headphones,441.47,16x16x14 cm
2/22/2023,31,Monitor,17.97,20x15x11 cm
1/4/2023,46,Headphones,337.52,18x15x7 cm
1/22/2023,83,Laptop,378.59,15x6x5 cm
2/10/2023,43,Smartphone,59.57,12x5x9 cm
2/4/2023,34,Monitor,69.45,10x15x7 cm
1/13/2023,82,Monitor,426.16,8x12x13 cm
2/7/2023,96,Laptop,58.63,13x7x13 cm
2/28/2023,96,Monitor,389.23,15x11x13 cm
2/26/2023,15,Monitor,424.59,18x8x10 cm
1/19/2023,9,Monitor,276.27,6x19x13 cm
1/30/2023,73,Monitor,259.92,11x10x10 cm
1/24/2023,28,Smartphone,40.41,12x10x10 cm
2/8/2023,26,Headphones,303.49,12x10x8 cm
3/10/2023,15,Smartphone,280.76,10x19x9 cm
1/21/2023,50,Smartphone,316.43,20x14x18 cm
1/22/2023,37,Headphones,33.45,6x12x6 cm
2/9/2023,44,Laptop,24.47,12x12x12 cm
3/12/2023,6,Smartphone,263.79,13x17x5 cm
1/10/2023,54,Headphones,376.78,8x18x7 cm
2/26/2023,52,Headphones,259.38,9x15x20 cm
1/3/2023,5,Headphones,207.88,10x20x13 cm
2/8/2023,80,Headphones,122.05,13x5x19 cm
1/10/2023,10,Monitor,366.35,6x16x18 cm
2/23/2023,8,Headphones,348.48,16x17x6 cm
3/14/2023,42,Monitor,139.97,9x17x12 cm
1/31/2023,92,Headphones,109.93,18x7x8 cm
3/6/2023,35,Monitor,472.71,16x19x7 cm
2/21/2023,50,Smartphone,184.03,8x13x6 cm
3/3/2023,78,Headphones,367.6,11x20x15 cm
2/17/2023,17,Monitor,433.45,15x9x8 cm
2/11/2023,98,Laptop,411.85,16x14x12 cm
1/7/2023,7,Smartphone,254.05,8x11x5 cm
2/26/2023,1,Monitor,185.02,9x7x15 cm
3/4/2023,68,Monitor,100.69,14x19x19 cm
1/9/2023,87,Smartphone,283.07,9x13x19 cm
1/18/2023,97,Monitor,167.54,15x18x11 cm
3/12/2023,6,Headphones,148.75,5x6x20 cm
2/5/2023,87,Smartphone,109.91,19x14x18 cm
3/7/2023,29,Headphones,194.52,14x9x11 cm
1/21/2023,44,Headphones,265.85,8x16x11 cm
3/6/2023,56,Laptop,259.77,18x20x7 cm
3/8/2023,34,Monitor,447.88,6x17x11 cm
3/13/2023,51,Headphones,162.6,19x18x12 cm
1/29/2023,91,Laptop,47.95,14x18x18 cm
2/22/2023,89,Laptop,232.95,18x18x18 cm
2/23/2023,55,Monitor,461.84,18x7x7 cm
1/23/2023,46,Laptop,28.64,7x17x20 cm
2/26/2023,66,Laptop,140.94,5x16x10 cm
2/2/2023,25,Laptop,44.82,17x15x18 cm
2/28/2023,82,Laptop,141.6,7x13x6 cm
1/31/2023,54,Headphones,17.59,5x20x8 cm
1/28/2023,44,Monitor,21.24,17x7x10 cm
3/2/2023,13,Smartphone,80.44,15x16x8 cm
2/8/2023,68,Monitor,73.86,16x9x7 cm
2/10/2023,6,Smartphone,384.21,9x15x12 cm
2/19/2023,27,Smartphone,240.61,6x17x18 cm
1/9/2023,53,Laptop,49.81,13x13x10 cm
1/2/2023,61,Headphones,230.46,16x20x8 cm
1/26/2023,42,Monitor,477.78,20x20x15 cm
3/9/2023,16,Smartphone,32.82,18x18x15 cm
3/12/2023,60,Laptop,263.13,12x5x15 cm
2/13/2023,73,Laptop,135.56,17x5x13 cm
3/9/2023,19,Laptop,227.95,15x11x6 cm
1/7/2023,53,Smartphone,384.87,7x13x6 cm
2/1/2023,85,Monitor,100.36,14x12x5 cm
2/2/2023,74,Headphones,34.21,7x15x6 cm
2/28/2023,71,Headphones,469.35,8x16x13 cm
2/19/2023,47,Smartphone,407.19,12x15x11 cm
2/4/2023,44,Smartphone,30.58,6x16x13 cm
2/23/2023,23,Monitor,33.64,20x7x10 cm
2/14/2023,4,Laptop,378.49,11x15x10 cm
2/17/2023,78,Headphones,465.84,19x18x17 cm
1/23/2023,86,Laptop,333.72,6x14x9 cm
2/27/2023,89,Laptop,487.35,12x5x9 cm
1/25/2023,94,Smartphone,443.84,14x18x7 cm
2/26/2023,56,Monitor,471.61,16x6x19 cm
1/4/2023,86,Laptop,398.28,7x15x9 cm
1/22/2023,49,Monitor,491.82,20x6x13 cm
3/10/2023,89,Smartphone,53.66,10x13x17 cm
2/17/2023,81,Laptop,212.56,17x5x17 cm
2/27/2023,6,Laptop,352.1,8x16x6 cm
2/8/2023,66,Headphones,167.73,8x18x10 cm
1/12/2023,96,Laptop,443.03,12x5x17 cm
2/23/2023,29,Laptop,295.19,13x18x18 cm
2/3/2023,22,Monitor,428.15,20x5x20 cm
2/13/2023,28,Laptop,408.39,17x13x9 cm
1/19/2023,30,Monitor,33.75,20x6x7 cm
2/1/2023,84,Laptop,189.99,18x14x11 cm
1/11/2023,50,Monitor,260,11x6x13 cm
1/2/2023,84,Headphones,347.57,15x15x6 cm
3/1/2023,28,Headphones,486.09,10x13x5 cm
1/2/2023,15,Headphones,285.8,20x20x6 cm
2/21/2023,11,Smartphone,164.84,11x17x12 cm
3/9/2023,80,Monitor,150.47,19x16x12 cm
2/4/2023,10,Smartphone,183.08,7x9x18 cm
1/5/2023,87,Laptop,145.84,5x5x10 cm
2/22/2023,94,Monitor,117.33,19x16x19 cm
2/13/2023,10,Smartphone,430.73,5x14x20 cm
2/4/2023,86,Laptop,230.9,6x19x19 cm
2/5/2023,13,Headphones,488.07,11x9x17 cm
2/8/2023,37,Smartphone,401.19,6x7x17 cm
3/12/2023,6,Headphones,224.1,6x15x20 cm
2/10/2023,20,Headphones,241.18,15x6x9 cm
2/16/2023,80,Headphones,375.54,18x11x5 cm
3/12/2023,74,Laptop,424.88,15x11x16 cm
2/20/2023,27,Smartphone,350.71,19x5x6 cm
3/11/2023,55,Monitor,257.77,7x14x11 cm
2/25/2023,58,Monitor,418.39,17x8x19 cm
1/7/2023,51,Smartphone,125.81,14x20x18 cm
3/7/2023,33,Headphones,347.45,10x13x12 cm
1/3/2023,11,Headphones,208.02,8x6x7 cm
2/5/2023,73,Laptop,432.77,15x7x8 cm
1/12/2023,93,Smartphone,206.26,11x9x14 cm
1/19/2023,50,Monitor,487.14,5x12x17 cm
1/17/2023,37,Monitor,185.89,7x15x9 cm
3/10/2023,72,Monitor,252.59,6x11x11 cm
3/9/2023,38,Headphones,259.19,7x13x8 cm
3/4/2023,76,Laptop,235.97,10x14x19 cm
2/23/2023,11,Smartphone,179.79,9x20x17 cm
2/10/2023,65,Headphones,283.37,19x12x5 cm
3/6/2023,14,Monitor,30.64,6x5x7 cm
1/21/2023,31,Smartphone,49.21,17x17x8 cm
3/7/2023,7,Laptop,391.02,13x18x19 cm
1/28/2023,66,Monitor,38.72,18x8x14 cm
3/8/2023,92,Laptop,251.22,18x13x14 cm
1/5/2023,75,Smartphone,67.99,20x8x20 cm
1/30/2023,83,Headphones,155.43,11x15x17 cm
1/13/2023,85,Headphones,410.07,12x9x16 cm
1/12/2023,73,Smartphone,318.37,9x16x5 cm
2/27/2023,18,Monitor,141.59,12x9x10 cm
3/8/2023,47,Laptop,401.56,6x7x19 cm
1/16/2023,8,Headphones,476.55,19x8x17 cm
1/7/2023,91,Laptop,117.76,13x13x7 cm
2/17/2023,84,Smartphone,480.8,5x13x10 cm
2/6/2023,61,Laptop,28.07,14x13x14 cm
2/25/2023,22,Laptop,422.09,6x5x6 cm
3/14/2023,42,Smartphone,335.86,17x20x9 cm
2/26/2023,2,Monitor,85.94,9x20x11 cm
1/7/2023,87,Monitor,14.97,6x17x10 cm
2/24/2023,69,Smartphone,31.86,15x6x14 cm
2/14/2023,53,Laptop,273.76,5x19x10 cm
3/4/2023,78,Smartphone,70.24,11x11x18 cm
1/10/2023,64,Monitor,143.28,7x9x20 cm
2/10/2023,94,Headphones,464.4,5x17x11 cm
3/4/2023,21,Monitor,340.76,11x5x6 cm
1/24/2023,22,Monitor,317.69,6x6x18 cm
1/12/2023,72,Smartphone,396.09,19x11x13 cm
2/9/2023,2,Smartphone,125.31,10x20x18 cm
1/3/2023,34,Laptop,322.13,10x5x15 cm
2/2/2023,4,Laptop,314.4,14x13x20 cm
1/8/2023,98,Laptop,218.33,6x6x11 cm
2/16/2023,38,Laptop,290.73,7x17x7 cm
1/9/2023,54,Headphones,355.69,12x9x11 cm
2/16/2023,27,Smartphone,233.13,6x5x10 cm
3/3/2023,69,Laptop,416.51,5x20x5 cm
1/14/2023,59,Laptop,114.91,9x5x18 cm
2/7/2023,40,Headphones,387.66,6x16x15 cm
3/1/2023,71,Laptop,321.17,5x8x11 cm
1/17/2023,8,Smartphone,77.63,15x5x5 cm
1/5/2023,35,Headphones,149.18,12x19x7 cm
2/9/2023,21,Laptop,472.48,14x11x15 cm
2/17/2023,65,Headphones,191.56,12x17x5 cm
2/27/2023,24,Monitor,443.65,17x18x20 cm
2/21/2023,87,Monitor,283.99,19x10x12 cm
1/27/2023,23,Smartphone,374.4,14x11x19 cm
2/28/2023,87,Laptop,446.85,13x12x13 cm
2/1/2023,39,Headphones,118.71,12x9x9 cm
1/11/2023,4,Headphones,365.89,13x12x19 cm
1/7/2023,16,Monitor,108.4,18x16x6 cm
2/2/2023,56,Laptop,83.6,6x18x18 cm
3/14/2023,44,Headphones,424.44,12x19x11 cm
2/8/2023,98,Monitor,349.22,5x7x15 cm
1/11/2023,11,Headphones,182.88,13x6x13 cm
2/23/2023,53,Laptop,130.54,16x7x12 cm
2/26/2023,22,Monitor,399.73,11x12x20 cm
1/28/2023,73,Smartphone,100.04,18x8x13 cm
1/3/2023,2,Smartphone,214.41,18x15x11 cm
2/15/2023,65,Smartphone,330.15,8x5x10 cm
3/13/2023,38,Monitor,253.42,15x7x9 cm
3/8/2023,88,Headphones,61.11,5x10x12 cm
2/3/2023,42,Laptop,421.6,12x7x18 cm
1/31/2023,42,Headphones,301.48,8x8x5 cm
1/29/2023,64,Laptop,444.94,15x5x12 cm
1/17/2023,68,Laptop,286.25,5x7x9 cm
2/13/2023,50,Laptop,239.81,16x16x12 cm
3/12/2023,35,Headphones,291.12,19x16x13 cm
2/3/2023,62,Smartphone,169.99,14x17x7 cm
1/26/2023,33,Monitor,30.46,20x11x18 cm
1/3/2023,77,Headphones,30.16,16x8x7 cm
3/14/2023,99,Smartphone,451.08,17x12x14 cm
3/1/2023,25,Laptop,170.92,12x20x19 cm
2/4/2023,22,Laptop,475.96,19x14x9 cm
1/29/2023,64,Monitor,240.55,16x15x20 cm
